site_no,slope,intercept,r_squared,p_value,std_err,n_observations,trend_direction
253503080382001,0.6613749999999999,-0.9671666666666665,0.6350388462418348,0.20310675354735563,0.35453241653620343,4,increasing
253522080225101,-0.017278342869252023,8.90107213157213,0.14873371719381634,0.21566757968401462,0.013071640276503047,12,decreasing
253527080195401,-0.018998303167420804,7.871806184012067,0.3917336449524961,0.00950045173674717,0.006327064424284516,16,decreasing
253530080343201,0.534625,1.6460833333333331,0.4370798090054238,0.3388798830731108,0.4290197705720177,4,increasing
253537080284401,0.0351048222199408,5.360120812158856,0.36077992788964236,0.002440172953172916,0.01019673537816995,23,increasing
253539080284101,0.018041147014361242,5.400382275132276,0.01718307700753105,0.7570180812050012,0.055702458671239075,8,increasing
253539080320501,-0.021172881685117502,2.418618496795916,0.1190442490053623,0.06185963679228147,0.010884883688763438,30,decreasing
253549080214101,-0.004531225125351045,8.462839818084834,0.06755167939347799,0.1053088923162362,0.0027309776871153506,40,decreasing
253632080321101,0.012989506607240601,3.527740798282178,0.13225762948604386,0.052467242412520515,0.006403181435808307,29,increasing
253640080264701,0.010299058084772389,7.407617739403452,0.025099902223421584,0.605188679525758,0.019352862323176664,13,increasing
253652080183701,-0.010564887646769975,10.874943507407995,0.18164505695944871,0.015003428973563363,0.004094145930601225,32,decreasing
253708080304201,0.0309625800352163,2.3972445856413604,0.5211797098441436,6.69796189133294e-06,0.005608550690260063,30,increasing
253710080184701,-0.019144105035984897,4.819360748093006,0.43126935570648556,8.097652487447177e-05,0.004154655970239045,30,decreasing
253718080192301,-0.0004429788488492958,7.83219182324648,0.000512784338882023,0.8926548441228566,0.0032595150091699896,38,decreasing
253812080180401,0.54,12.416666666666668,0.9475736568457539,0.1470702330595942,0.1270170592217177,3,increasing
253813080361601,0.5942571428571428,-0.3666952380952381,0.5229682477010663,0.2768345640857366,0.40132424368760555,4,increasing
253819080183201,-0.002598998887652957,11.925491039426523,0.009851891683908263,0.6017800753661096,0.004923992069766887,30,decreasing
253831080180204,-0.011510945209777261,10.80287772263579,0.1322611267363432,0.048207013436244124,0.005571990775669007,30,decreasing
253831080180206,-0.019121420451469726,10.854345522293798,0.46667358848842405,4.4295998289323766e-05,0.00393394427201663,29,decreasing
253853080181501,0.7450000000000001,4.535,0.9534873733035558,0.13838569154669997,0.16454482671904386,3,increasing
253902080202501,0.017466347174150413,8.61487790258222,0.22201015047007167,0.0016353074658775337,0.005169786908022928,42,increasing
253917080184901,-0.02910714285714284,7.816607142857143,0.01875769539236613,0.7696661394827838,0.09414840515843886,7,decreasing
253924080174601,0.012417542016806764,8.30120394311571,0.2042116322480841,0.07887308247268136,0.00655134054941389,16,increasing
253924080174602,0.007160583464154861,8.138151862026863,0.11603205430242232,0.21409142062851652,0.005481583107631179,15,increasing
253937080304001,0.010082174023469573,2.912328681664714,0.03776356552406838,0.24236715182814694,0.008482177206335338,38,increasing
253948080174201,-0.022177248677248663,10.78921759259259,0.20331341740491035,0.26216083428571063,0.017922259963986564,8,decreasing
253948080250701,0.022676887091618785,5.026858494484913,0.31195387189566326,0.019787404132764516,0.008695636876470856,17,increasing
253952080321501,-0.030500900471423273,0.9875305171530977,0.14550519461434022,0.03753486400710489,0.013968478697922329,30,decreasing
253958080170302,-0.025546955624355015,6.327982456140352,0.3273834973823439,0.013091499322804867,0.009154497904490798,18,decreasing
253958080183001,-0.03357287157287159,4.605944444444445,0.03038857403841043,0.6797054449782458,0.07742060583445576,8,decreasing
254000080181001,0.125,6.171666666666667,0.07787838511380628,0.8199496924531575,0.43012595054627123,3,increasing
254000080181002,0.005752720875717388,6.733812523133082,0.04103162873945102,0.20403545000753814,0.004453318556588912,41,increasing
254000080460001,-0.012376340246465964,0.3923059570528673,0.06319782341253063,0.12788774328297975,0.007941707269709624,38,decreasing
254002080174701,0.2894444444444446,4.039351851851852,0.40468216413614944,0.5610549088324638,0.3510610386822476,3,increasing
254002080174702,0.3472222222222221,4.0270370370370365,0.445386959791938,0.5348372468369058,0.38746618065614874,3,increasing
254004080171102,-0.2479862155388471,9.26795238095238,0.3878019911105538,0.003360296877303891,0.07343992548269478,20,decreasing
254005080171601,0.017135726495726457,12.48530341880342,0.26319556745124906,0.007359051678076547,0.005852396344339824,26,increasing
254009080170302,-0.003677655677655682,2.824857142857143,0.0018564324252011467,0.8837240150385699,0.02461712756925981,14,decreasing
254013080245901,0.5835000000000001,3.7529999999999997,0.6916863896309688,0.08077345463941449,0.22491683648258387,5,increasing
254018080170002,-0.015457875457875503,5.166428571428572,0.029081311499803447,0.5599735702770976,0.025783603681510614,14,decreasing
254019080190201,0.045934318676965756,6.302937809467222,0.07328574686355784,0.29328277651645934,0.04217497285952702,17,increasing
254020080183101,-0.02985930735930736,5.464090909090908,0.08488140953919704,0.18833727628830849,0.021922855890065356,22,decreasing
254022080263601,0.030480910050970537,6.103499391233766,0.6215178439433158,8.429250791006187e-08,0.0043427337668538865,32,increasing
254023080164702,-0.02600103199174403,15.370730994152046,0.2081025998172675,0.057066509432563584,0.012680205734365287,18,decreasing
254038080280201,0.022024340466880787,3.0248566017316016,0.3044926544769798,0.0010604824022545417,0.006077216875153972,32,increasing
254047080170301,0.5349999999999998,1.8016666666666667,0.6804620017434024,0.38246137176056005,0.36661742093541255,3,increasing
254049080172201,0.037445820433436486,6.668654970760234,0.18833169016693072,0.07195842827145937,0.019434391717471505,18,increasing
254049080174502,-0.012558441558441559,8.008203463203463,0.0361409494283574,0.4091416533684902,0.014878732459368268,21,decreasing
254053080210601,0.02924060150375941,7.942214285714284,0.04930270940737931,0.3467652184402379,0.03026465897054061,20,increasing
254054080295401,-0.01794331429541514,1.2727778044551157,0.0816825716826491,0.1013084491336561,0.01063553612822293,34,decreasing
254103080184102,-0.1894582043343654,10.360116959064328,0.2527870099711621,0.033449028257069864,0.08143259144311947,18,decreasing
254105080174602,0.019385964912280732,7.469941520467836,0.1056088288943817,0.18823187185566917,0.014103960058375092,18,increasing
254106080174601,0.00689197480793889,7.694322976266158,0.09083441541236774,0.09367790898586528,0.003980882279164672,32,increasing
254107080165201,-0.002578014557086956,3.905196903335478,0.01824053885581313,0.344693843984475,0.0027019110095034145,51,decreasing
254108080170302,-0.04298351648351649,5.470642857142856,0.2855887512823929,0.04898886513708751,0.01962523710863797,14,decreasing
254108080170601,0.016748757879124932,7.949198566308246,0.5390943746038043,3.868770339977032e-06,0.002926693163732302,30,increasing
254108080231301,0.008961502263417588,3.8501915809884557,0.05678527848559336,0.18905085087959528,0.00666818433171729,32,increasing
254108080240402,0.3446428571428572,3.6289285714285713,0.18013008788069648,0.3425866726716823,0.328824087639949,7,increasing
254109080233201,0.09011904761904772,6.857083333333334,0.036983291435428,0.6482096941834474,0.18773925903757002,8,increasing
254111080272501,0.020205140302533075,3.731792475122731,0.37725145583809455,0.00018448195782329473,0.004739604917322493,32,increasing
254112080294201,-0.002262242965367962,1.1331931141774894,0.0024200747022390862,0.7891806694934955,0.008385676101041885,32,decreasing
254117080234702,0.09907142857142857,6.251166666666666,0.4809685429470146,0.0041393020931101395,0.028544027611695343,15,increasing
254118080175101,0.007070175438596507,3.8451666666666666,0.017537252177789207,0.5778249944537164,0.012473008275980045,20,increasing
254121080235501,0.1351785714285714,5.3358928571428565,0.21044457664962665,0.30050438899649035,0.11709687141814838,7,increasing
254123080163802,-0.013543859649122818,4.749789473684211,0.07140440418853201,0.26874522122607997,0.011845919960443414,19,decreasing
254125080173001,0.011139097744360909,2.2805952380952377,0.017700181872225305,0.576047645550809,0.019559012745766206,20,increasing
254127080210502,-0.09185242518059857,3.7625048732943465,0.2973300230144663,0.01926324162086637,0.035300995500419624,18,decreasing
254127080240001,0.060630952380952376,5.392361111111111,0.2322839571460523,0.06887105811959546,0.030571265307248758,15,increasing
254129080200301,-1.672,3.6155,0.42639757118551125,0.34700875106513773,1.3712587283222668,4,decreasing
254129080232701,0.06154945054945049,5.058857142857143,0.11915623296654766,0.2267545627710696,0.048308618465459134,14,increasing
254130080180402,-0.011999999999999922,4.895499999999999,0.0040512027008017485,0.9363509410847124,0.1330432260583003,4,decreasing
254130080234501,0.1153533992241642,6.792511543916932,0.7640256784893835,7.71471650068949e-13,0.010684582132229713,38,increasing
254132080200301,0.541,7.766,0.740112022859744,0.13970236379509676,0.22668700889111396,4,increasing
254134080173402,-0.035781862745098036,4.046384803921568,0.08055731764182616,0.2867324379569746,0.03230790220062418,16,decreasing
254134080210301,-0.7416083916083915,-30.412820512820513,0.5492564260336497,0.005815397417075025,0.21244760232086832,12,decreasing
254136080232002,1.38,5.09,0.9230769230769234,0.17891237502206644,0.39837168574084103,3,increasing
254136080232802,0.14719696969696966,4.652954545454547,0.28505083038475554,0.09071334511893868,0.07770590851762256,11,increasing
254138080212801,0.12577619047619062,3.9678650793650796,0.5499274460450432,0.09154870729151544,0.056892760705651316,6,increasing
254138080212802,0.03340315444359562,4.217066590272473,0.4267440384782337,0.004461516575694052,0.009996141854474281,17,increasing
254138080284401,0.04292838993304834,2.088011104837192,0.49331067713890286,0.0002681533994084442,0.00972837316424264,22,increasing
254139080204301,0.03190909090909092,7.103290043290045,0.11426946898764444,0.13393712058270182,0.020380898856323815,21,increasing
254141080200301,-0.08214285714285713,7.147857142857143,0.14690494333745804,0.4532302860159308,0.0989738163684245,6,decreasing
254143080164501,-0.14047619047619042,6.246666666666668,0.2285139601285479,0.27792078861473213,0.11543177840115179,7,decreasing
254147080232701,-0.11196428571428567,4.520178571428572,0.14505534646889512,0.3992852234669309,0.12156166550524129,7,decreasing
254148080224201,-0.008666666666666614,5.478740740740741,0.000796358184039798,0.9425491946403077,0.11603148582401213,9,decreasing
254148080235802,0.049166666666666727,5.559166666666667,0.0784986453531265,0.5015142023081439,0.06877206235708334,8,increasing
254150080215501,0.1535357142857146,6.267365079365079,0.2627720219918473,0.3771535992680787,0.14847732315016307,5,increasing
254150080215502,0.1570083333333333,6.129766666666668,0.27251345264987653,0.36689452454723753,0.14810870562041767,5,increasing
254150080215503,0.014729096638655475,6.521881973622782,0.07071361743125881,0.3195059574083646,0.01427037392622982,16,increasing
254150080234501,0.057000000000000016,4.853666666666667,0.1970085901970694,0.23138605975546636,0.043494936760610683,9,increasing
254150080234702,0.07760489510489511,4.6635897435897435,0.2651113584601947,0.08671635775121796,0.040858810223685774,12,increasing
254151080155802,0.08999999999999897,14.786666666666665,0.2241697416974151,0.686005589385929,0.16743157806499046,3,increasing
254151080214301,0.4561333333333334,5.586850000000001,0.46962355126050276,0.201628247803943,0.2798648556132181,5,increasing
254151080214302,0.442279761904762,5.626495238095238,0.4397154235750101,0.22248415725088447,0.2882404477670171,5,increasing
254151080214303,0.4519120879120882,5.455120879120878,0.48686446883718393,0.1901632775998863,0.2678584393193633,5,increasing
254151080214304,0.4487142857142857,5.449809523809524,0.4905717366143971,0.18774928399553817,0.26399732442126617,5,increasing
254152080274501,0.017280078563298877,5.1375821687781915,0.29912068519271606,0.0011991627797984558,0.004829292196271601,32,increasing
254152080282101,0.012926292274441097,1.2427955302273486,0.12369141551609249,0.04839038657406138,0.00628162631663738,32,increasing
254152080282601,-0.01295301708273257,2.4356965180315564,0.06109996367896852,0.33882341778379754,0.013110356782452462,17,decreasing
254153080201801,0.05971212121212116,5.742954545454546,0.04252464017262747,0.5429593614592187,0.09444625113056146,11,increasing
254153080213901,0.14958333333333337,11.863000000000001,0.00819548825745717,0.884892615016901,0.9500538081740033,5,increasing
254153080213902,0.1052142857142856,8.337214285714287,0.016965075143832182,0.8057297781252949,0.40045276388080175,6,increasing
254153080213903,0.03679609676038252,7.699432710146996,0.025246578183345157,0.6041225426824586,0.06893686539706326,13,increasing
254153080213904,0.05728019957983192,7.315131390056022,0.06832182722210299,0.3281392923059785,0.056531919100872706,16,increasing
254154080213701,0.14824999999999983,9.549750000000001,0.03463894230011498,0.764405771959582,0.4518524602492868,5,increasing
254154080213702,-0.006600861556743879,9.83127603238265,0.0004897768949690661,0.9351620594687164,0.07969500088190958,16,decreasing
254154080213703,0.005972212311498046,9.052154710368997,0.0008825389432044514,0.9232511798938716,0.0605871091665138,13,increasing
254154080213704,0.8846047619047621,5.756816666666666,0.9486948814615123,0.005010148388581547,0.1187697150440309,5,increasing
254154080214101,-0.13578333333333337,9.30205,0.004019019888546071,0.9193361369706219,1.234102645687381,5,decreasing
254154080214401,-0.3353234265734266,5.056153846153846,0.4930298608221606,0.010901818834330937,0.10752723383774869,12,decreasing
254155080204001,0.09161988304093567,7.280508771929824,0.3637718157686063,0.006262537830025963,0.029387131775699002,19,increasing
254155080213501,-0.4657500000000003,9.060849999999999,0.10237481874203604,0.5996753166235739,0.7962385075047136,5,decreasing
254155080214301,-0.24814102564102564,5.495820512820513,0.3308397098931314,0.03972442997630088,0.10640413244818521,13,decreasing
254155080214302,-0.8444272727272727,6.563318181818182,0.86042287705859,3.898219368753384e-05,0.11336843286492035,11,decreasing
254155080243501,0.013450490196078455,7.965847514005602,0.004028094247663286,0.8153652302348144,0.05652594436636043,16,increasing
254155080243502,0.019817212566844867,7.949205659536543,0.008264553702696392,0.7377494802331396,0.05801853586632753,16,increasing
254155080243503,0.29263174603174624,6.611644444444444,0.10427640528101143,0.596109044027145,0.4951705333476802,5,increasing
254155080243504,0.43154285714285723,5.9884714285714296,0.4380868305539933,0.2236564316715962,0.2821745308321432,5,increasing
254156080172101,0.013737108182881262,6.20164846980976,0.2967717357707983,0.001853966244771157,0.003996255004633495,30,increasing
254156080214001,0.4665085034013604,7.097091836734694,0.6017066581479458,0.06982488917778307,0.1897748615964862,6,increasing
254156080214002,0.5656738095238095,7.573690476190476,0.5980907213931163,0.07122581320807024,0.23185505002771872,6,increasing
